UserID,Name,Age,Gender,City,AccountType,AccountBalance,CreditScore,LastTransactionDate,MonthlyIncome,LoanStatus,CustomerSince,NumTransactions,AvgTransactionValue,HasCreditCard,ActiveSubscriptions,DigitalWalletUsage,HasInvestmentAccount
90591,Michael Adams,42,Other,West Pamela,Business,25428.04,442,2024-10-12,7948.36,No,2014,271,734.81,Yes,2,Low,No
39861,Ricky Donaldson,19,Other,West Vincentchester,Current,13385.01,789,2024-11-03,3906.03,No,2000,109,203.36,Yes,3,Low,No
88186,Erik Martin,44,Other,Nicholasview,Business,15759.15,686,2024-03-17,7825.01,Yes,2016,444,567.28,Yes,2,Low,No
31541,Mackenzie Gomez,56,Other,East Robin,Business,45422.58,400,2024-09-28,4802.8,Yes,2022,199,805.46,Yes,5,Medium,Yes
81394,Ernest Lambert,40,Female,Lake Melissa,Fixed Deposit,45051.0,683,2024-06-05,3622.81,No,2009,439,199.11,No,4,Medium,Yes
29868,Sylvia Stephens,59,Other,Port Willieport,Business,96937.06,592,2024-04-08,5458.23,No,2018,265,30.2,No,5,High,Yes
94115,Daniel Miller,66,Other,West Leah,Savings,87081.58,390,2024-10-09,2229.33,Yes,2005,201,232.81,Yes,0,Low,No
68168,Benjamin Wallace,57,Other,Morganview,Fixed Deposit,26523.79,656,2024-02-05,4873.3,No,2019,146,862.76,No,1,Low,No
70534,Laura Henson,46,Other,New Shannon,Current,88245.38,535,2024-08-12,7038.51,No,2014,30,893.21,Yes,2,Medium,Yes
37347,Bianca Byrd,61,Male,West Waynefurt,Savings,57413.54,408,2024-08-25,7194.4,Yes,2011,164,936.5,Yes,5,Low,No
55612,Dwayne Kim,24,Female,Brianmouth,Savings,13060.36,623,2024-05-07,7888.12,No,2011,438,788.84,No,1,Low,Yes
91418,Destiny Oliver,21,Female,West Jennifermouth,Savings,31849.68,460,2024-03-21,3338.66,No,2009,125,50.97,No,4,High,No
45237,Ashley Sweeney,61,Other,Davidsonmouth,Current,74983.12,676,2024-06-21,8520.69,Yes,2010,256,873.75,Yes,4,Medium,No
28078,Allison Barnes,60,Female,Chadview,Fixed Deposit,50745.85,350,2024-04-28,6466.92,Yes,2018,467,930.31,Yes,1,High,Yes
50813,John Mcintyre,48,Other,Port Autumn,Fixed Deposit,69151.06,738,2024-09-09,2465.47,Yes,2001,93,736.23,Yes,0,Low,Yes
49113,Tanya Martinez,73,Male,Warrenville,Fixed Deposit,18134.84,634,2024-03-17,8119.64,No,2006,275,204.03,No,3,Medium,No
26230,Kevin Beard,46,Female,Port Justinland,Fixed Deposit,42832.17,548,2024-09-10,4358.45,Yes,2013,60,612.01,Yes,0,High,Yes
84391,David Ruiz,68,Male,South Kelsey,Fixed Deposit,59288.94,769,2024-02-07,3375.85,Yes,2017,66,343.07,Yes,0,Low,Yes
21397,Sonya Buchanan,74,Female,Hillbury,Business,94912.02,365,2024-10-20,6010.21,Yes,2009,323,608.86,Yes,4,Low,Yes
45146,Jermaine Nash,53,Female,Whitakerstad,Savings,24486.59,521,2024-07-05,8032.99,No,2015,292,377.98,Yes,5,Medium,No
64948,Shannon Hamilton,22,Other,Port Austinfurt,Business,87107.67,614,2024-05-05,8043.6,No,2004,314,481.84,Yes,3,High,Yes
73979,Paul Perez,29,Male,Deanburgh,Current,12575.2,513,2024-04-22,2914.64,Yes,2017,290,608.79,Yes,5,High,No
23073,Carol Franklin,69,Female,Port Johnfort,Current,68000.2,677,2024-03-10,8971.34,Yes,2001,434,981.98,Yes,3,Medium,Yes
89192,Donald Jennings,40,Female,Mcgeefurt,Business,86141.68,331,2024-06-03,2888.41,No,2013,100,755.05,No,1,Low,Yes
85042,Laura Hudson,74,Male,North Marissaton,Savings,86168.87,501,2024-08-21,1461.54,Yes,2004,247,191.53,No,5,Medium,Yes
50957,Bruce Mahoney,21,Other,North Ruth,Business,79740.63,542,2024-08-16,8954.98,Yes,2006,8,600.38,Yes,4,Low,Yes
17245,John Mills,38,Female,New Gregory,Current,91563.8,376,2024-05-15,9793.32,No,2000,148,706.45,Yes,1,Medium,Yes
75306,Marcia Jones,67,Male,Chapmanview,Current,48729.61,531,2024-07-09,7876.42,Yes,2011,65,402.71,Yes,5,Medium,No
73219,Regina Peterson,56,Male,Belindahaven,Fixed Deposit,17406.85,786,2024-03-07,6443.87,Yes,2001,309,504.23,Yes,3,Low,Yes
94016,Rachel Richardson,34,Other,Port John,Fixed Deposit,52395.07,580,2024-05-12,1116.36,No,2013,425,42.34,No,2,Medium,Yes
47347,Jessica Henry,19,Female,Amyville,Business,48270.32,548,2024-04-25,2734.55,No,2005,415,92.62,No,1,High,Yes
88073,Tony White,46,Other,Levibury,Current,38714.41,615,2024-06-28,7281.89,No,2012,164,409.43,Yes,2,Low,No
26106,Robert Clark,58,Male,Johnsontown,Fixed Deposit,14348.15,408,2024-09-22,8852.19,No,2002,175,820.71,No,5,Medium,Yes
25368,Gregory Reyes,45,Other,Stephaniemouth,Business,50039.4,817,2024-05-06,1183.35,Yes,2003,7,983.27,No,5,Medium,No
34879,Ashley Stephens,74,Female,North Joshuastad,Savings,94852.62,658,2024-03-28,7722.74,No,2012,287,526.2,No,0,Medium,No
34758,Claudia Velazquez,23,Female,Chadland,Business,85471.66,569,2024-11-08,7990.45,Yes,2002,85,269.15,Yes,2,Medium,No
54510,Anthony Andersen,59,Female,Port Barry,Fixed Deposit,50938.17,611,2024-10-28,9754.45,No,2004,314,47.31,No,4,Low,No
32077,Dennis Cook,71,Male,Brownshire,Savings,76754.22,583,2024-02-17,5187.87,No,2014,284,729.66,No,0,Medium,Yes
48253,Christopher Johnson,56,Male,New Brian,Savings,71025.04,799,2024-03-21,2396.75,No,2019,197,205.89,No,5,High,Yes
68636,Tammy Daugherty,49,Male,Ryanburgh,Current,12626.58,381,2024-08-03,4347.21,Yes,2021,314,219.24,No,0,Low,Yes
70517,Troy Brown,55,Male,South Laurieview,Business,1750.27,349,2024-07-31,1653.57,No,2001,469,528.79,Yes,5,Low,No
76885,Randall Parker,70,Female,Port Robertfurt,Business,60695.52,674,2024-06-25,7124.2,Yes,2011,228,19.69,Yes,3,Low,Yes
19648,Maurice Garrett,47,Male,Josephmouth,Business,74434.36,635,2024-08-27,4320.17,No,2008,362,746.96,Yes,1,Medium,Yes
84114,Sherry Fuentes,42,Female,Nicoleland,Savings,80696.98,793,2024-09-10,5461.04,No,2020,406,999.27,Yes,2,Medium,No
84373,Michael Small,24,Male,Justinside,Fixed Deposit,8306.7,824,2024-02-27,7448.34,Yes,2002,317,460.95,Yes,0,High,No
25802,Anthony Brown,52,Other,North Jacqueline,Savings,39521.95,450,2024-04-10,7342.23,Yes,2014,183,447.16,No,1,Low,No
29340,Joseph Bennett,34,Other,Kimburgh,Fixed Deposit,71848.39,552,2024-08-08,5301.44,No,2022,381,652.29,Yes,2,Low,No
75100,Anna King,67,Male,New Joyshire,Current,81017.84,547,2024-02-14,2928.52,No,2023,210,294.11,Yes,1,Low,Yes
40854,Sherry Bryant,38,Female,West Charlotte,Business,82478.12,677,2024-01-04,1956.81,Yes,2002,348,536.75,No,3,Low,No
64092,Tyler Henderson,56,Other,West Emily,Fixed Deposit,61698.03,462,2024-07-22,2609.39,Yes,2005,237,394.93,Yes,3,Medium,No
84617,Daniel Collins,29,Male,Darleneport,Fixed Deposit,63189.12,839,2024-06-20,5416.42,Yes,2003,417,536.78,No,0,Low,No
90782,April Blevins,74,Other,Lake Brian,Savings,85355.65,443,2024-05-29,4745.06,No,2019,371,248.53,Yes,2,Low,Yes
82825,Tammy Torres,57,Female,Connortown,Savings,96861.78,706,2024-01-04,8719.01,Yes,2001,117,794.7,No,2,Low,Yes
55390,John Walton,33,Female,Mckayview,Savings,84820.02,342,2024-02-25,9801.83,No,2001,290,253.19,Yes,3,Medium,No
36464,Debra Owen,50,Female,Lancechester,Fixed Deposit,97595.41,550,2024-01-30,6028.62,Yes,2000,64,275.46,No,5,Medium,Yes
28062,Justin Sherman,75,Male,West Joshuaberg,Current,52210.61,832,2024-01-16,3916.79,Yes,2006,219,95.73,No,5,Low,No
83641,Katherine Fuentes,48,Female,Moorestad,Business,64226.24,496,2024-07-25,8276.13,No,2002,8,552.1,No,4,Low,Yes
61616,Charles Jenkins,24,Other,North Mitchell,Current,26952.82,587,2024-02-02,8760.15,Yes,2009,127,101.76,No,2,Low,Yes
54105,Erik Steele,32,Other,South Rebeccabury,Current,16386.19,709,2024-10-22,9329.94,Yes,2004,299,297.75,No,4,Low,Yes
67581,Morgan Choi,72,Male,Walshburgh,Current,47857.44,534,2024-06-10,1728.73,Yes,2017,108,467.9,No,3,Low,No
98482,Jennifer Romero,20,Female,Humphreyhaven,Business,89215.08,488,2024-09-28,9363.45,No,2001,289,426.04,No,4,Medium,Yes
81446,David Flores,21,Male,South Kelly,Savings,27678.64,616,2024-02-05,2302.65,No,2005,190,888.06,No,4,High,Yes
59872,Christopher Ayala,52,Male,Jessicaborough,Business,52590.3,846,2024-03-20,1704.88,No,2002,472,152.18,No,3,High,Yes
61483,James Hernandez,38,Other,New Valerie,Current,58423.78,733,2024-08-16,5757.73,No,2014,450,914.96,No,4,High,No
80629,Tammy Burns,45,Male,East Patrick,Fixed Deposit,67477.43,430,2024-01-31,6255.89,Yes,2014,254,359.69,No,4,Low,Yes
52335,James Hobbs,19,Other,East Katietown,Current,20332.46,343,2024-09-04,5173.82,No,2010,295,11.72,No,0,High,No
72090,Jacob Riddle,69,Female,Wagnerberg,Current,44346.95,542,2024-06-02,5612.72,Yes,2010,23,106.0,Yes,2,Medium,No
45434,Gerald Salazar,31,Male,Marymouth,Current,60394.19,593,2024-09-05,8650.09,No,2019,460,873.1,No,4,Low,Yes
55446,Mark Gordon,28,Male,Delgadobury,Savings,80325.24,650,2024-07-12,2045.2,Yes,2015,484,479.13,No,1,Medium,Yes
62347,Robert Huffman PhD,30,Female,East Chad,Current,36022.35,754,2024-03-17,8450.43,No,2009,437,21.98,Yes,0,High,Yes
35179,Jennifer Sheppard,48,Female,Tateview,Savings,40522.95,380,2024-10-06,8296.94,No,2003,173,181.11,Yes,4,Medium,No
11588,Brian Donovan,55,Other,New Travis,Business,74624.06,816,2024-03-05,6753.59,Yes,2014,440,559.99,No,2,Medium,Yes
44073,Kim Huff,60,Female,Careyfort,Savings,21873.09,683,2024-03-25,6535.26,Yes,2020,198,106.59,No,2,Medium,No
50956,Kathleen Gray,47,Female,New Ryan,Fixed Deposit,61627.11,450,2024-05-14,5600.78,Yes,2013,109,200.42,No,0,Medium,No
86507,Deborah Navarro,52,Other,South Teresa,Fixed Deposit,28274.57,465,2024-03-18,4577.07,Yes,2004,17,810.21,Yes,1,Low,No
53882,Monica Sweeney MD,18,Female,East Zacharyberg,Fixed Deposit,34656.47,844,2024-06-30,6005.77,Yes,2022,9,956.59,No,3,Low,No
49286,Melinda Graves,65,Female,South Katie,Savings,43954.74,527,2024-03-19,8504.95,No,2011,101,202.7,Yes,5,High,Yes
38265,Shawn Burke DVM,44,Other,Abigailville,Savings,7243.68,713,2024-04-01,4275.33,Yes,2004,434,653.11,Yes,5,Medium,Yes
29753,Jennifer Rodriguez,42,Male,Stevenfurt,Business,83993.8,796,2024-03-15,8507.81,Yes,2006,132,508.73,No,1,Low,No
40446,Victoria Bush DDS,24,Other,Barnettview,Current,33316.73,344,2024-08-24,6078.56,Yes,2004,58,910.76,No,0,Low,No
89782,Robert Hall,47,Female,Fergusonchester,Fixed Deposit,62101.04,649,2024-09-20,6557.55,No,2007,453,803.24,No,0,High,No
43989,Linda Daugherty,29,Female,Alexanderstad,Business,83783.03,763,2024-10-19,2415.03,No,2010,42,812.79,No,2,Low,Yes
70535,Jill Berry,75,Male,Fergusonbury,Savings,69866.95,640,2024-10-06,3952.84,Yes,2007,436,245.04,Yes,0,High,Yes
71511,Stephanie Davis,20,Other,Timothyton,Current,48168.84,621,2024-04-15,6408.39,Yes,2012,478,504.2,Yes,3,High,Yes
72498,Benjamin Shelton,47,Male,Jennifertown,Savings,7092.39,606,2024-06-29,7590.48,Yes,2016,202,654.32,Yes,1,Low,No
63814,Marisa Lewis,32,Male,Levyshire,Business,77993.59,578,2024-05-12,5749.65,Yes,2008,381,160.71,No,4,High,No
20036,Tracy Taylor,62,Male,Tuckertown,Business,67504.86,398,2024-02-13,5095.86,No,2019,10,736.74,No,4,Low,No
71670,Emily Solis DVM,33,Female,Lake Ronniefurt,Savings,92112.44,391,2024-10-11,7312.23,No,2017,270,27.41,Yes,5,Medium,No
98481,Erin Johnson,52,Female,Popeburgh,Savings,81567.95,509,2024-07-31,7757.71,No,2021,366,420.08,Yes,0,Medium,No
93498,Andrea Parker,73,Female,Port Angie,Current,6236.94,383,2024-06-08,5922.01,Yes,2003,475,89.5,Yes,4,Low,No
31130,Brenda Tran,22,Female,New Lisabury,Fixed Deposit,45863.98,667,2024-11-19,1288.05,Yes,2020,58,909.97,No,0,Low,Yes
97178,Charles Terry,52,Male,East Antonio,Fixed Deposit,80283.17,617,2024-07-24,6407.06,Yes,2011,123,583.17,No,5,Low,Yes
93405,Alyssa Harris,25,Male,South Doris,Business,62013.72,472,2024-02-15,2390.02,No,2002,151,317.76,No,4,Low,Yes
58785,Douglas Hall,27,Male,Harrisburgh,Business,95441.57,618,2024-07-07,5508.41,No,2004,2,587.72,Yes,5,High,No
87678,Chad Phillips,22,Other,South Allisonland,Fixed Deposit,31258.91,589,2024-11-19,2850.62,No,2004,86,629.72,Yes,1,High,Yes
86539,Deanna Russo,65,Female,New Patrick,Business,97675.71,530,2024-09-24,1102.82,Yes,2006,28,386.04,No,5,Low,Yes
63755,Rachel Casey,49,Female,Adamville,Fixed Deposit,45717.89,824,2024-01-07,1798.07,No,2009,94,186.84,Yes,1,High,Yes
97605,Brandy Price,22,Other,Port Kellystad,Savings,24693.21,758,2024-03-12,3107.43,Yes,2008,272,503.16,Yes,5,Low,Yes
94669,Christina Fischer,62,Other,Mcmillantown,Fixed Deposit,39030.77,506,2024-05-19,9395.54,Yes,2005,264,757.94,Yes,5,High,Yes
20370,Dennis Ewing,62,Other,North Margaret,Current,44470.08,471,2024-06-20,4829.99,No,2021,454,396.74,Yes,3,Medium,No
69193,Michelle Turner,54,Female,Krauseshire,Business,18310.06,831,2024-09-09,7243.84,Yes,2010,180,101.96,Yes,0,Low,No
83243,Anna Bradley,47,Female,Jacobsonshire,Current,31065.08,475,2024-03-08,5231.3,Yes,2008,493,718.66,No,0,Low,No
12229,Patricia Shaw,46,Female,North Matthewbury,Savings,97382.93,441,2024-07-16,1914.25,Yes,2000,49,111.54,Yes,1,High,Yes
19751,Mark Dennis,36,Other,East Michael,Business,96777.66,491,2024-01-24,3277.27,Yes,2002,7,59.54,No,3,High,Yes
92826,John Thompson,63,Other,Lake Ericfurt,Business,1091.8,369,2024-02-16,5165.15,Yes,2011,261,45.61,No,4,High,No
97604,Helen Mendez,60,Other,Hannahside,Current,10383.04,657,2024-02-13,6141.05,Yes,2019,142,408.55,Yes,4,Medium,No
27862,Corey Walls,73,Male,Markside,Current,46844.23,842,2024-02-11,3489.75,Yes,2009,285,879.11,Yes,5,Low,Yes
59009,Paul Simon,28,Female,North Christopher,Current,51904.05,306,2024-10-23,8308.72,Yes,2014,480,55.25,No,1,High,Yes
74865,Scott Ramos,51,Male,Lifort,Current,31179.48,620,2024-02-22,3712.4,No,2002,399,980.89,No,3,High,Yes
77040,Sean Robinson,44,Other,New Michael,Current,46060.69,653,2024-02-16,3655.1,Yes,2002,256,787.57,Yes,4,Low,Yes
99060,Kayla Blackwell,53,Male,Brownstad,Savings,46136.85,735,2024-05-30,9604.59,No,2000,461,91.62,No,3,High,No
80722,Melissa Weaver,38,Male,East Rhonda,Savings,16125.43,803,2024-02-17,3548.18,Yes,2004,464,86.68,Yes,2,Medium,No
10141,Kenneth Reed,48,Other,Hayesmouth,Savings,61385.82,782,2024-08-06,4870.55,No,2014,262,941.42,Yes,0,Low,Yes
98857,Christina Franklin,56,Female,Hollandstad,Fixed Deposit,11357.44,445,2024-10-12,8875.07,No,2012,231,845.24,No,1,Low,No
46984,Wendy Perez,69,Other,Lake Elainefort,Business,18099.16,449,2024-02-04,8968.19,Yes,2011,404,803.12,No,1,Low,No
42640,Timothy Benton,53,Male,Owensview,Fixed Deposit,90315.46,705,2024-11-02,7518.81,Yes,2020,404,655.84,No,1,Medium,No
41813,Daniel Cline,73,Male,South Kevin,Fixed Deposit,36817.17,420,2024-07-07,5007.52,Yes,2015,331,395.41,Yes,3,High,Yes
37716,Allison Harris,63,Other,North Darryltown,Current,66866.17,394,2024-08-29,9292.15,No,2021,260,34.42,Yes,2,High,Yes
74750,Jennifer Spears,25,Female,Chungstad,Business,18699.82,536,2024-10-05,6053.42,Yes,2000,279,189.82,No,1,Low,No
89210,Daniel Rodriguez,36,Male,Tracyberg,Fixed Deposit,73227.79,822,2024-06-16,1312.81,Yes,2010,308,469.66,Yes,5,High,Yes
92725,Gregory Hughes,54,Male,Port Joseburgh,Savings,86987.13,443,2024-03-17,2766.93,No,2011,432,428.72,No,1,Low,No
10220,Laura Fields,75,Female,Rachelburgh,Savings,90198.16,730,2024-08-22,7850.45,No,2010,294,29.72,No,1,Low,Yes
50850,Sara Yang,50,Female,East Bradleychester,Business,78723.69,464,2024-01-30,3903.99,Yes,2007,211,650.54,No,5,Medium,Yes
98409,John Mitchell,37,Male,East Rebecca,Savings,61184.44,376,2024-04-25,8419.0,Yes,2001,373,127.41,Yes,4,High,No
20445,Mrs. Mary Jones,43,Female,Lake Keith,Current,37855.02,780,2024-04-01,1469.77,Yes,2009,491,361.88,No,3,Low,Yes
64212,Wanda Thompson,71,Female,Port Williamchester,Business,80115.17,812,2024-10-16,1764.16,Yes,2017,320,716.28,Yes,5,Medium,Yes
86094,Patricia Perez,38,Male,Armstrongton,Savings,8523.79,781,2024-06-19,3602.81,Yes,2020,55,534.11,Yes,5,Medium,No
98715,Brittney Huang,47,Female,Jeremybury,Business,15191.12,652,2024-02-20,7042.12,No,2018,296,429.78,No,1,Low,No
98316,Nancy Bradley,66,Male,East Holly,Savings,29307.46,729,2024-10-30,2716.33,Yes,2007,162,830.81,No,0,High,No
85088,Roger Mathews,48,Female,West Travismouth,Current,74095.44,714,2024-06-24,2762.95,Yes,2011,10,591.16,No,3,Medium,No
26431,Andrew Nelson,21,Other,Batesborough,Current,50640.0,305,2024-05-05,7822.77,No,2011,336,524.58,No,1,High,No
28035,Michael Carson,61,Other,Moonborough,Current,50967.36,710,2024-07-08,8944.05,No,2022,82,916.51,Yes,5,Medium,No
44439,Jennifer Thompson,65,Female,North Richardfurt,Fixed Deposit,63072.84,300,2024-11-23,6238.55,No,2023,182,135.65,No,5,Low,No
85245,Marie Torres,54,Other,South Jameschester,Savings,63144.37,468,2024-04-27,6498.18,No,2004,127,765.42,Yes,3,High,No
49424,Lauren Perez,49,Female,Lake Marissa,Business,13560.64,815,2024-06-15,1631.03,No,2014,194,818.39,No,1,High,No
65584,Steven Smith,64,Other,New Zacharyside,Fixed Deposit,99951.82,458,2024-07-30,8380.44,Yes,2017,158,997.69,Yes,4,Low,No
90953,Jack Thompson,36,Male,Kevinfort,Savings,4154.12,530,2024-10-29,1187.96,No,2012,226,468.62,Yes,3,Medium,Yes
90267,Anthony Ray,25,Other,New Anthonyland,Fixed Deposit,56076.43,519,2024-08-13,9302.83,No,2003,235,281.76,Yes,2,High,Yes
72302,Emily Malone,64,Female,New Brianton,Fixed Deposit,72438.17,645,2024-07-10,9650.76,Yes,2013,184,983.71,Yes,4,High,No
61422,Samantha Jones,28,Other,Greenmouth,Savings,36031.29,354,2024-05-09,2924.99,No,2002,236,408.46,Yes,4,High,Yes
56247,Teresa Brady,57,Other,East Barbarafort,Fixed Deposit,87623.69,826,2024-04-07,7550.88,Yes,2014,167,987.25,No,1,Low,No
47422,Stephen Torres,68,Other,South Jessehaven,Business,27145.61,629,2024-03-05,4943.98,Yes,2008,221,169.8,Yes,0,Medium,Yes
38389,Steven Ryan,74,Female,West Terriland,Fixed Deposit,57685.76,787,2024-06-21,4807.32,Yes,2014,164,881.99,No,3,High,No
15572,Alfred Lee,61,Other,North Christopher,Savings,89525.65,619,2024-04-07,4310.96,Yes,2012,1,557.94,No,0,Medium,No
53733,Katelyn Cruz,52,Male,North Lisafurt,Savings,26088.09,454,2024-01-30,6859.5,Yes,2011,87,177.71,Yes,1,Medium,No
75623,Elizabeth Green,65,Male,Morrishaven,Fixed Deposit,77063.41,715,2024-02-15,1478.51,Yes,2002,361,616.1,No,2,Medium,No
79541,Joshua Ryan,58,Other,Thompsonberg,Savings,78005.45,660,2024-02-23,8748.09,Yes,2002,325,171.82,No,4,Low,Yes
36563,Stephen Watts,33,Male,Sarahfurt,Savings,62318.18,827,2024-11-07,6150.26,No,2022,162,749.22,Yes,2,High,Yes
92708,Stephen Adams,65,Other,East Joelport,Fixed Deposit,90245.47,686,2024-09-21,2822.15,Yes,2002,297,703.03,No,2,High,No
71829,Sandra Wright,72,Female,Port Robert,Savings,93841.52,431,2024-02-04,9543.07,No,2016,278,840.27,No,1,Medium,No
89852,Mary Stark,55,Male,Port Michelle,Business,98454.14,328,2024-08-26,4618.88,Yes,2023,160,133.85,No,0,Medium,No
50512,Sherry Morrison,31,Other,East Christina,Business,18983.51,317,2024-04-15,9615.45,Yes,2020,300,268.47,No,2,High,No
84816,Stephanie Anderson,46,Male,West Anthonyview,Business,23206.24,776,2024-10-18,4121.81,Yes,2015,246,529.21,No,2,Low,Yes
87776,Andrea Morales,61,Male,Jennahaven,Current,1815.31,645,2024-07-20,7978.64,Yes,2007,150,719.92,No,2,Medium,No
87668,Paula Myers,53,Female,East Jasmine,Current,19806.11,600,2024-11-05,2616.39,No,2022,240,227.1,No,2,High,Yes
86920,Edward Watson,40,Other,Lake Peter,Current,58627.9,690,2024-11-03,9203.24,No,2005,411,690.5,No,0,Medium,No
86297,Dr. Dawn Butler,50,Male,Williamsmouth,Current,40699.03,757,2024-06-29,2368.61,No,2000,76,256.58,No,5,Low,Yes
81966,Jenna Kennedy,70,Male,Grantmouth,Business,39533.59,639,2024-09-30,6178.81,No,2016,3,345.59,No,4,Low,No
44636,Alicia Le,56,Female,Rodriguezburgh,Current,51169.58,807,2024-08-19,8316.87,Yes,2016,450,178.95,No,0,Medium,No
86524,Jeremy Scott,51,Female,Dianechester,Savings,33385.94,303,2024-08-16,5232.76,Yes,2012,353,92.38,Yes,4,Medium,Yes
96411,Andrew Marquez,72,Female,North Ashley,Fixed Deposit,99167.76,642,2024-10-03,5778.27,Yes,2014,370,795.57,No,4,Medium,Yes
47449,Kevin Jones,62,Female,South Timothy,Business,91324.45,387,2024-10-08,3105.85,No,2015,476,572.87,Yes,1,Medium,No
12217,Richard Santos,21,Female,Adamton,Fixed Deposit,33928.37,767,2024-02-29,7240.55,Yes,2010,148,906.1,No,1,Medium,No
87952,Daniel Martinez,22,Male,Huntermouth,Fixed Deposit,12552.43,400,2024-09-03,5262.26,Yes,2002,206,562.16,Yes,0,High,No
67960,Mark Perez,26,Female,South Wendy,Fixed Deposit,49227.72,539,2024-02-17,2953.58,No,2015,143,112.53,No,4,Low,Yes
54795,Logan Smith,38,Female,Johnsonland,Savings,24792.11,575,2024-07-12,3194.92,No,2001,167,917.3,Yes,1,Medium,Yes
97305,Victor Martinez,26,Female,Jeffersonfort,Current,17007.91,643,2024-04-13,7912.79,No,2015,246,824.7,Yes,3,Medium,No
82174,Jordan Hartman,56,Male,Fisherside,Savings,51782.97,804,2024-05-24,4926.43,Yes,2023,491,885.6,No,1,Medium,No
67312,Wayne Stevens,25,Male,Port Thomas,Current,10750.74,469,2024-02-10,2620.49,Yes,2011,408,464.68,Yes,2,Low,Yes
38490,Jordan Morales,55,Other,Philipville,Current,58407.3,651,2024-08-17,5175.54,Yes,2008,201,954.01,No,2,High,No
23990,Linda Wilson,54,Female,Helenfort,Current,97765.59,352,2024-11-02,3470.45,Yes,2000,15,989.26,Yes,0,High,No
38045,April Rogers,38,Other,West Dylanborough,Business,38591.6,695,2024-04-08,4294.02,Yes,2005,238,378.28,No,5,High,Yes
83343,Michele Gross,36,Other,East Margaretmouth,Current,68594.68,618,2024-11-11,9646.55,No,2016,384,656.86,No,2,Low,No
17499,Cheryl Dominguez,37,Other,North Shannon,Business,11466.91,318,2024-02-05,4686.47,No,2001,361,650.99,Yes,0,High,Yes
19632,Kathleen Davies,64,Female,Reedview,Fixed Deposit,8519.12,418,2024-10-01,5303.01,Yes,2006,494,367.19,No,4,Medium,Yes
25153,Donna Moss,71,Female,North Charles,Business,16518.54,480,2024-09-27,4832.29,No,2003,90,289.31,Yes,5,Low,No
37118,Jeremy Keith,60,Female,Darrenhaven,Savings,62188.47,459,2024-07-24,2968.4,Yes,2017,457,136.95,No,3,Medium,Yes
15188,Tonya Mcconnell,53,Other,Justinchester,Savings,31082.09,361,2024-09-06,4289.87,No,2013,146,64.44,Yes,0,Medium,No
86367,Angela Morris,66,Female,Masonmouth,Current,46062.05,569,2024-09-14,4679.83,No,2015,242,698.02,Yes,4,Medium,Yes
29590,Kenneth Lewis,69,Male,South Mariahaven,Savings,32380.32,373,2024-04-17,9193.35,No,2007,96,408.81,Yes,0,High,No
37079,George Cooke,68,Other,West Denise,Current,39892.28,707,2024-02-03,8678.7,Yes,2018,109,581.72,No,1,High,Yes
92144,Mrs. Jackie Mitchell,38,Female,Brownstad,Fixed Deposit,14397.71,803,2024-09-07,2803.28,Yes,2021,494,900.68,No,5,Medium,Yes
83306,Matthew Jacobson,69,Female,Howardburgh,Savings,35611.41,363,2024-04-08,8127.29,No,2013,13,115.79,No,5,Low,No
65625,Eric Higgins,68,Male,North Michelleton,Fixed Deposit,1147.57,350,2024-04-14,6431.45,No,2001,189,127.34,No,5,Medium,Yes
26256,Sarah Bates,28,Male,New Amanda,Business,53408.02,722,2024-10-11,1838.98,No,2015,286,587.57,Yes,4,Medium,No
25238,Mariah Wright MD,60,Male,South Amber,Savings,73152.35,612,2024-09-01,8410.33,Yes,2007,375,61.49,Yes,1,Medium,No
79838,Shawn White,49,Other,Reneeland,Current,2138.92,813,2024-08-16,6531.27,Yes,2022,185,128.17,Yes,1,Low,Yes
49870,Jeffrey Martinez,74,Male,Greenshire,Business,38697.59,368,2024-02-18,9986.11,No,2020,62,423.83,Yes,0,Low,Yes
46104,Hunter Hubbard,69,Male,Lake Edward,Fixed Deposit,67461.23,453,2024-03-23,4554.45,Yes,2020,45,996.46,Yes,0,Medium,No
19341,Elizabeth Hardy,62,Male,Hoffmanshire,Business,79747.38,447,2024-09-20,8720.45,No,2010,258,511.21,Yes,0,High,No
78307,Julie Hawkins,21,Female,Floresfort,Current,16340.63,434,2024-06-18,6588.11,Yes,2007,303,207.82,Yes,0,High,No
57842,Alexander Conrad,20,Other,Jonathanfurt,Fixed Deposit,13669.26,475,2024-08-03,9983.6,Yes,2004,345,319.9,No,4,Medium,No
57358,Justin Woods,74,Female,Port Chelsea,Business,78986.19,818,2024-10-01,5741.79,No,2012,307,188.17,No,4,Medium,No
69271,Troy Hebert,69,Other,Grahamburgh,Savings,42480.24,736,2024-02-28,4739.28,Yes,2022,250,608.46,Yes,2,Medium,No
75140,Andrea Atkinson,24,Male,South Tristan,Fixed Deposit,65095.44,543,2024-06-11,2262.3,No,2018,195,93.28,No,1,Medium,No
25347,Dylan Roberts,59,Female,Butlerport,Business,21072.25,348,2024-05-27,9725.89,No,2006,151,794.69,No,2,Low,Yes
21392,Gabriel Hays,40,Male,New Leroyport,Savings,49573.56,748,2024-04-25,8514.48,Yes,2001,489,634.35,No,5,Medium,Yes
93721,Omar Welch,22,Other,Jeremyfort,Current,44314.79,302,2024-10-17,8989.97,Yes,2010,176,704.9,Yes,2,Low,No
